original_img_path,processed_img_path,final_instruction,norm_brightness,norm_contrast,norm_temp
dataset/images/original/000000201426.jpg,dataset/images/processed/proc_000000201426.jpg,"I'd like to lighten the image, soften the edges, and make the colors a little crisper.",0.466666667,-0.7,-0.48
dataset/images/original/000000201426.jpg,dataset/images/processed/proc_000000201426.jpg,"Brighten it up, reduce some of the contrast, and introduce a slight blue tint.",0.466666667,-0.7,-0.48
dataset/images/original/000000201426.jpg,dataset/images/processed/proc_000000201426.jpg,"Could we get a brighter, more subdued feel with a touch of coolness?",0.466666667,-0.7,-0.48
dataset/images/original/000000201426.jpg,dataset/images/processed/proc_000000201426.jpg,"Increase the exposure, make the shadows less intense, and shift the white balance to a cooler setting.",0.466666667,-0.7,-0.48
dataset/images/original/000000201646.jpg,dataset/images/processed/proc_000000201646.jpg,"Make it slightly darker, more impactful, and with a cooler cast.",-0.166666667,0.95,-0.44
dataset/images/original/000000201646.jpg,dataset/images/processed/proc_000000201646.jpg,"I need the image to have a bit more pop, slightly less bright, and feel a little colder.",-0.166666667,0.95,-0.44
dataset/images/original/000000201646.jpg,dataset/images/processed/proc_000000201646.jpg,"Darken the overall shot just a touch, really make the colors stand out, and cool down the tones.",-0.166666667,0.95,-0.44
dataset/images/original/000000201646.jpg,dataset/images/processed/proc_000000201646.jpg,"Give it more contrast, slightly dim the light, and push the temperature towards blue.",-0.166666667,0.95,-0.44
dataset/images/original/000000201646.jpg,dataset/images/processed/proc_000000201646.jpg,"A darker, punchier look with a hint of a cool blue aesthetic, please.",-0.166666667,0.95,-0.44
dataset/images/original/000000201676.jpg,dataset/images/processed/proc_000000201676.jpg,Could you make it just a bit darker and slightly warmer?,-0.3,0.1,0.26
dataset/images/original/000000201676.jpg,dataset/images/processed/proc_000000201676.jpg,I'd like to slightly decrease the brightness and add a subtle warmth to the picture.,-0.3,0.1,0.26
dataset/images/original/000000201676.jpg,dataset/images/processed/proc_000000201676.jpg,"Dim it down a little, but give it a warmer, more inviting feel.",-0.3,0.1,0.26
dataset/images/original/000000201676.jpg,dataset/images/processed/proc_000000201676.jpg,"Just a touch darker, and let's add a gentle warm glow.",-0.3,0.1,0.26
dataset/images/original/000000201676.jpg,dataset/images/processed/proc_000000201676.jpg,Reduce the overall light slightly and introduce a subtle yellow hue.,-0.3,0.1,0.26
dataset/images/original/000000201775.jpg,dataset/images/processed/proc_000000201775.jpg,"Let's brighten this significantly, soften the contrast, and add a hint of warmth.",0.633333333,-0.85,0.18
dataset/images/original/000000201775.jpg,dataset/images/processed/proc_000000201775.jpg,"I want the image to be much lighter, with a less dramatic feel, and a touch of golden hour.",0.633333333,-0.85,0.18
dataset/images/original/000000201775.jpg,dataset/images/processed/proc_000000201775.jpg,"Increase the exposure a lot, make it less contrasty, and warm it up slightly.",0.633333333,-0.85,0.18
dataset/images/original/000000201775.jpg,dataset/images/processed/proc_000000201775.jpg,"Brighten it right up, make it feel flatter, and give it a gentle warm glow.",0.633333333,-0.85,0.18
dataset/images/original/000000201775.jpg,dataset/images/processed/proc_000000201775.jpg,"Could you make it considerably brighter, reduce the overall intensity, and add a little warmth?",0.633333333,-0.85,0.18
dataset/images/original/000000201934.jpg,dataset/images/processed/proc_000000201934.jpg,"Brighten it up, soften the harshness a bit, and add a very subtle cool tone.",0.466666667,-0.55,-0.14
dataset/images/original/000000201934.jpg,dataset/images/processed/proc_000000201934.jpg,"I need the image to be brighter, a touch less intense in contrast, and have a hint of coolness.",0.466666667,-0.55,-0.14
dataset/images/original/000000201934.jpg,dataset/images/processed/proc_000000201934.jpg,"Increase the brightness, reduce the contrast slightly, and make it just a tiny bit cooler.",0.466666667,-0.55,-0.14
dataset/images/original/000000201934.jpg,dataset/images/processed/proc_000000201934.jpg,"Make it lighter, give it a softer feel, and add a very slight blue tint.",0.466666667,-0.55,-0.14
dataset/images/original/000000201934.jpg,dataset/images/processed/proc_000000201934.jpg,"Could you make the picture brighter, a little less dramatic, and just perceptibly cooler?",0.466666667,-0.55,-0.14
dataset/images/original/000000202001.jpg,dataset/images/processed/proc_000000202001.jpg,Could you make the image a little brighter and add some warmth?,0.266666667,0.15,1
dataset/images/original/000000202001.jpg,dataset/images/processed/proc_000000202001.jpg,"I want it to feel sunnier, with a slight lift in exposure.",0.266666667,0.15,1
dataset/images/original/000000202001.jpg,dataset/images/processed/proc_000000202001.jpg,"Give it a golden hour glow, make it a touch more vibrant.",0.266666667,0.15,1
dataset/images/original/000000202001.jpg,dataset/images/processed/proc_000000202001.jpg,"Increase the light and add a warm, inviting tone.",0.266666667,0.15,1
dataset/images/original/000000202001.jpg,dataset/images/processed/proc_000000202001.jpg,Brighten it up slightly and make the colors a bit warmer and more lively.,0.266666667,0.15,1
dataset/images/original/000000202228.jpg,dataset/images/processed/proc_000000202228.jpg,"Make it significantly darker, but with more pop.",-0.7,0.5,0.04
dataset/images/original/000000202228.jpg,dataset/images/processed/proc_000000202228.jpg,"I'd like a dramatic, moody feel with deep shadows.",-0.7,0.5,0.04
dataset/images/original/000000202228.jpg,dataset/images/processed/proc_000000202228.jpg,Can you reduce the overall brightness and enhance the contrast?,-0.7,0.5,0.04
dataset/images/original/000000202228.jpg,dataset/images/processed/proc_000000202228.jpg,"Give it a punchier, darker look.",-0.7,0.5,0.04
dataset/images/original/000000202228.jpg,dataset/images/processed/proc_000000202228.jpg,"Dim the lights a lot, and make the details stand out more.",-0.7,0.5,0.04
dataset/images/original/000000202339.jpg,dataset/images/processed/proc_000000202339.jpg,"Make it a little softer and warmer, please.",-0.3,-0.25,0.5
dataset/images/original/000000202339.jpg,dataset/images/processed/proc_000000202339.jpg,"I want a more mellow, slightly desaturated, and cozy feel.",-0.3,-0.25,0.5
dataset/images/original/000000202339.jpg,dataset/images/processed/proc_000000202339.jpg,Could you reduce the harshness and add a bit of an amber tint?,-0.3,-0.25,0.5
dataset/images/original/000000202339.jpg,dataset/images/processed/proc_000000202339.jpg,"Give it a slightly subdued and warmer, almost vintage look.",-0.3,-0.25,0.5
dataset/images/original/000000202339.jpg,dataset/images/processed/proc_000000202339.jpg,"Tone down the brightness and contrast slightly, and warm up the colors.",-0.3,-0.25,0.5
dataset/images/original/000000202445.jpg,dataset/images/processed/proc_000000202445.jpg,"I'm looking for a muted sunset effect, quite warm but not too bright.",-0.533333333,-0.25,0.96
dataset/images/original/000000202445.jpg,dataset/images/processed/proc_000000202445.jpg,"Make it darker and softer, with a very strong golden hue.",-0.533333333,-0.25,0.96
dataset/images/original/000000202445.jpg,dataset/images/processed/proc_000000202445.jpg,"Give it a rich, warm, and somewhat dramatic evening glow.",-0.533333333,-0.25,0.96
dataset/images/original/000000202445.jpg,dataset/images/processed/proc_000000202445.jpg,"Subdue the scene, make it less harsh, and significantly warmer.",-0.533333333,-0.25,0.96
dataset/images/original/000000202445.jpg,dataset/images/processed/proc_000000202445.jpg,Could you add a deep amber warmth and reduce the overall intensity?,-0.533333333,-0.25,0.96
dataset/images/original/000000203095.jpg,dataset/images/processed/proc_000000203095.jpg,"Make it much colder and darker, with a muted feel.",-0.6,-0.45,-0.98
dataset/images/original/000000203095.jpg,dataset/images/processed/proc_000000203095.jpg,"I want a bleak, icy look with lower saturation.",-0.6,-0.45,-0.98
dataset/images/original/000000203095.jpg,dataset/images/processed/proc_000000203095.jpg,"Could you give it a very strong blue tint, making it darker and less vibrant?",-0.6,-0.45,-0.98
dataset/images/original/000000203095.jpg,dataset/images/processed/proc_000000203095.jpg,"Give it a winter morning vibe, very cool and subdued.",-0.6,-0.45,-0.98
dataset/images/original/000000203095.jpg,dataset/images/processed/proc_000000203095.jpg,"Darken the image, flatten the colors a bit, and shift it to a very cool, blue tone.",-0.6,-0.45,-0.98
dataset/images/original/000000203294.jpg,dataset/images/processed/proc_000000203294.jpg,Can you just give it a little more pop and make it a touch cooler?,0.066666667,0.5,-0.18
dataset/images/original/000000203294.jpg,dataset/images/processed/proc_000000203294.jpg,"I want it slightly brighter and more defined, with a hint of blue.",0.066666667,0.5,-0.18
dataset/images/original/000000203294.jpg,dataset/images/processed/proc_000000203294.jpg,Let's add a bit of crispness and cool down the tones just a tiny bit.,0.066666667,0.5,-0.18
dataset/images/original/000000203294.jpg,dataset/images/processed/proc_000000203294.jpg,"Make the colors stand out a bit more, and give it a subtle cool feel.",0.066666667,0.5,-0.18
dataset/images/original/000000203294.jpg,dataset/images/processed/proc_000000203294.jpg,"Just a small increase in brightness and contrast, and make it a touch less warm.",0.066666667,0.5,-0.18
dataset/images/original/000000203317.jpg,dataset/images/processed/proc_000000203317.jpg,"Make it a bit darker and more subdued, leaning towards blue.",-0.333333333,-0.7,-0.34
dataset/images/original/000000203317.jpg,dataset/images/processed/proc_000000203317.jpg,"Can we make it look moodier, darker, and cooler overall?",-0.333333333,-0.7,-0.34
dataset/images/original/000000203317.jpg,dataset/images/processed/proc_000000203317.jpg,"I'd like to decrease the brightness and contrast, and really push the blues.",-0.333333333,-0.7,-0.34
dataset/images/original/000000203317.jpg,dataset/images/processed/proc_000000203317.jpg,"Give it a darker, flatter look with a stronger cool tint.",-0.333333333,-0.7,-0.34
dataset/images/original/000000203317.jpg,dataset/images/processed/proc_000000203317.jpg,"Reduce the light and soften the hard edges, giving it a cold atmospheric feel.",-0.333333333,-0.7,-0.34
dataset/images/original/000000203389.jpg,dataset/images/processed/proc_000000203389.jpg,Just a subtle warmth and a tiny bit brighter.,0.166666667,0.05,0.26
dataset/images/original/000000203389.jpg,dataset/images/processed/proc_000000203389.jpg,"I want to warm it up a good amount, but keep the contrast pretty much the same.",0.166666667,0.05,0.26
dataset/images/original/000000203389.jpg,dataset/images/processed/proc_000000203389.jpg,"Give it a slightly sunny feel, without much change to the punchiness.",0.166666667,0.05,0.26
dataset/images/original/000000203389.jpg,dataset/images/processed/proc_000000203389.jpg,Can you add a touch of brightness and make it noticeably warmer?,0.166666667,0.05,0.26
dataset/images/original/000000203389.jpg,dataset/images/processed/proc_000000203389.jpg,"A little bit brighter and much warmer, please.",0.166666667,0.05,0.26
dataset/images/original/000000203488.jpg,dataset/images/processed/proc_000000203488.jpg,"I want it to look very ethereal and cold, almost washed out but brighter.",0.2,-0.9,-0.86
dataset/images/original/000000203488.jpg,dataset/images/processed/proc_000000203488.jpg,"Can you make it extremely desaturated and icy blue, but not dark?",0.2,-0.9,-0.86
dataset/images/original/000000203488.jpg,dataset/images/processed/proc_000000203488.jpg,"Give it a very flat, bright, and intensely cool, almost frozen look.",0.2,-0.9,-0.86
dataset/images/original/000000203488.jpg,dataset/images/processed/proc_000000203488.jpg,"Create a bright, dreamlike, and profoundly cold atmosphere.",0.2,-0.9,-0.86
dataset/images/original/000000203488.jpg,dataset/images/processed/proc_000000203488.jpg,"Make it look really stark and cold, very little contrast but still light.",0.2,-0.9,-0.86
dataset/images/original/000000203546.jpg,dataset/images/processed/proc_000000203546.jpg,"Let's make it much brighter, softer, and warmer, like a hazy morning.",0.5,-0.7,0.32
dataset/images/original/000000203546.jpg,dataset/images/processed/proc_000000203546.jpg,"I want a bright, airy, and gentle warm glow.",0.5,-0.7,0.32
dataset/images/original/000000203546.jpg,dataset/images/processed/proc_000000203546.jpg,"Can you make it quite bright, less harsh, and bring in some warmth?",0.5,-0.7,0.32
dataset/images/original/000000203546.jpg,dataset/images/processed/proc_000000203546.jpg,"Give it a very soft, bright, and inviting warm look.",0.5,-0.7,0.32
dataset/images/original/000000203546.jpg,dataset/images/processed/proc_000000203546.jpg,"Brighten it up a lot, soften the details, and make it feel toastier.",0.5,-0.7,0.32
dataset/images/original/000000203580.jpg,dataset/images/processed/proc_000000203580.jpg,"Make it a bit darker, add some contrast, and give it a touch of warmth.",-0.9,0.5,0.3
dataset/images/original/000000203580.jpg,dataset/images/processed/proc_000000203580.jpg,"Can you dim the image, punch up the colors slightly, and make it a little warmer?",-0.9,0.5,0.3
dataset/images/original/000000203580.jpg,dataset/images/processed/proc_000000203580.jpg,"I'd like it darker overall, with a subtle increase in contrast and a hint of warmth.",-0.9,0.5,0.3
dataset/images/original/000000203580.jpg,dataset/images/processed/proc_000000203580.jpg,"Reduce the brightness quite a bit, enhance the contrast a little, and warm it up slightly.",-0.9,0.5,0.3
dataset/images/original/000000203580.jpg,dataset/images/processed/proc_000000203580.jpg,"Could you make this photo darker, give it a bit more pop, and a slight warm glow?",-0.9,0.5,0.3
dataset/images/original/000000203629.jpg,dataset/images/processed/proc_000000203629.jpg,"Brighten this up, but keep the contrast pretty much the same, and make it much cooler.",0.5,-0.1,-0.98
dataset/images/original/000000203629.jpg,dataset/images/processed/proc_000000203629.jpg,"I want it brighter, maybe slightly less contrast, and definitely a strong cool tone.",0.5,-0.1,-0.98
dataset/images/original/000000203629.jpg,dataset/images/processed/proc_000000203629.jpg,"Increase the brightness, barely touch the contrast, and give it a significant cool blue feel.",0.5,-0.1,-0.98
dataset/images/original/000000203629.jpg,dataset/images/processed/proc_000000203629.jpg,"Make the photo brighter, soften the contrast just a hair, and cool down the colors a lot.",0.5,-0.1,-0.98
dataset/images/original/000000203629.jpg,dataset/images/processed/proc_000000203629.jpg,"Could you lighten it up, keep the contrast almost neutral, and apply a strong cool filter?",0.5,-0.1,-0.98
dataset/images/original/000000203639.jpg,dataset/images/processed/proc_000000203639.jpg,"Warm it up quite a bit, soften the contrast, and just barely touch the brightness.",0.066666667,-0.45,0.56
dataset/images/original/000000203639.jpg,dataset/images/processed/proc_000000203639.jpg,"Give it a warm glow, reduce the contrast slightly, and leave the brightness almost as is.",0.066666667,-0.45,0.56
dataset/images/original/000000203639.jpg,dataset/images/processed/proc_000000203639.jpg,"I'd like a noticeably warmer look, with a slight decrease in contrast and minimal brightness adjustment.",0.066666667,-0.45,0.56
dataset/images/original/000000203639.jpg,dataset/images/processed/proc_000000203639.jpg,"Can you make it warmer, make the blacks a bit softer, and don't really change the brightness?",0.066666667,-0.45,0.56
dataset/images/original/000000203639.jpg,dataset/images/processed/proc_000000203639.jpg,"Add warmth, reduce the overall contrast a bit, and a very slight brighten if possible.",0.066666667,-0.45,0.56
dataset/images/original/000000203864.jpg,dataset/images/processed/proc_000000203864.jpg,"Make it much brighter, increase the contrast significantly, and give it a cool tone.",0.766666667,1,-0.64
dataset/images/original/000000203864.jpg,dataset/images/processed/proc_000000203864.jpg,"I want this photo to pop more with more brightness and contrast, and make it cooler.",0.766666667,1,-0.64
dataset/images/original/000000203864.jpg,dataset/images/processed/proc_000000203864.jpg,"Can you really lighten it, enhance the contrast a good amount, and cool down the colors?",0.766666667,1,-0.64
dataset/images/original/000000203864.jpg,dataset/images/processed/proc_000000203864.jpg,"Give it a brighter, more punchy look with noticeable contrast, and a cool blue cast.",0.766666667,1,-0.64
dataset/images/original/000000203864.jpg,dataset/images/processed/proc_000000203864.jpg,"Boost the brightness and contrast quite a bit, and push the temperature towards blue.",0.766666667,1,-0.64
dataset/images/original/000000203931.jpg,dataset/images/processed/proc_000000203931.jpg,"Warm it up significantly, soften the contrast quite a bit, and keep the brightness almost the same.",-0.066666667,-0.6,0.82
dataset/images/original/000000203931.jpg,dataset/images/processed/proc_000000203931.jpg,"I'd like a strong warm feel, with reduced contrast, and a minimal change to brightness.",-0.066666667,-0.6,0.82
dataset/images/original/000000203931.jpg,dataset/images/processed/proc_000000203931.jpg,"Can you make it much warmer, a bit less contrasty, and don't really touch the brightness?",-0.066666667,-0.6,0.82
dataset/images/original/000000203931.jpg,dataset/images/processed/proc_000000203931.jpg,"Give it a very warm, soft look by increasing temperature a lot and lowering contrast.",-0.066666667,-0.6,0.82
dataset/images/original/000000203931.jpg,dataset/images/processed/proc_000000203931.jpg,"Add a strong warm filter, dial down the contrast, and just slightly darken it.",-0.066666667,-0.6,0.82
dataset/images/original/000000204186.jpg,dataset/images/processed/proc_000000204186.jpg,Can you make this photo much brighter and give it a cooler tone?,0.8,-0.05,-1
dataset/images/original/000000204186.jpg,dataset/images/processed/proc_000000204186.jpg,"I'd like it to be significantly brighter and bluer, please.",0.8,-0.05,-1
dataset/images/original/000000204186.jpg,dataset/images/processed/proc_000000204186.jpg,Let's lighten it up a lot and make the colors feel colder.,0.8,-0.05,-1
dataset/images/original/000000204186.jpg,dataset/images/processed/proc_000000204186.jpg,Increase the brightness quite a bit and shift the colors towards blue.,0.8,-0.05,-1
dataset/images/original/000000204186.jpg,dataset/images/processed/proc_000000204186.jpg,Brighten the image considerably and cool down the overall feel.,0.8,-0.05,-1
dataset/images/original/000000204329.jpg,dataset/images/processed/proc_000000204329.jpg,"Make it brighter, more vibrant, and cooler.",0.666666667,0.85,-0.92
dataset/images/original/000000204329.jpg,dataset/images/processed/proc_000000204329.jpg,"I want this photo to pop more, be brighter, and have a cooler tint.",0.666666667,0.85,-0.92
dataset/images/original/000000204329.jpg,dataset/images/processed/proc_000000204329.jpg,"Can you brighten it up, add more contrast, and reduce the warmth?",0.666666667,0.85,-0.92
dataset/images/original/000000204329.jpg,dataset/images/processed/proc_000000204329.jpg,"Give it a punchier look, a bit brighter, and with a colder color balance.",0.666666667,0.85,-0.92
dataset/images/original/000000204329.jpg,dataset/images/processed/proc_000000204329.jpg,"Increase the brightness and contrast, and make the blues stand out more.",0.666666667,0.85,-0.92
dataset/images/original/000000204871.jpg,dataset/images/processed/proc_000000204871.jpg,"Brighten it up, make it a bit softer, and add some warmth.",0.466666667,-0.75,0.36
dataset/images/original/000000204871.jpg,dataset/images/processed/proc_000000204871.jpg,"I'd like a brighter, slightly flatter, and warmer look.",0.466666667,-0.75,0.36
dataset/images/original/000000204871.jpg,dataset/images/processed/proc_000000204871.jpg,"Can you lighten the image, reduce its harshness, and give it a warmer glow?",0.466666667,-0.75,0.36
dataset/images/original/000000204871.jpg,dataset/images/processed/proc_000000204871.jpg,"Make it a little brighter, less contrasty, and with a warmer color.",0.466666667,-0.75,0.36
dataset/images/original/000000204871.jpg,dataset/images/processed/proc_000000204871.jpg,"Give it a more illuminated, mellow, and cozier feel.",0.466666667,-0.75,0.36
dataset/images/original/000000205105.jpg,dataset/images/processed/proc_000000205105.jpg,"Just a touch darker, a little softer, and subtly warmer.",-0.233333333,-0.2,0.16
dataset/images/original/000000205105.jpg,dataset/images/processed/proc_000000205105.jpg,"Slightly darken the image, ease the contrast, and add a hint of warmth.",-0.233333333,-0.2,0.16
dataset/images/original/000000205105.jpg,dataset/images/processed/proc_000000205105.jpg,"Could you make it just a little less bright and less punchy, with a very slight warmth?",-0.233333333,-0.2,0.16
dataset/images/original/000000205105.jpg,dataset/images/processed/proc_000000205105.jpg,"I'd like a very subtle adjustment: slightly darker, a bit softer, and a touch warmer.",-0.233333333,-0.2,0.16
dataset/images/original/000000205105.jpg,dataset/images/processed/proc_000000205105.jpg,"Give it a tiny bit less light, a softer contrast, and a fractional amount of warmth.",-0.233333333,-0.2,0.16
dataset/images/original/000000205282.jpg,dataset/images/processed/proc_000000205282.jpg,Make it significantly warmer and a little more punchy.,0,0.25,0.82
dataset/images/original/000000205282.jpg,dataset/images/processed/proc_000000205282.jpg,Can you add a lot of warmth and just a bit more contrast?,0,0.25,0.82
dataset/images/original/000000205282.jpg,dataset/images/processed/proc_000000205282.jpg,I want this image to feel much cozier and have a slight boost in contrast.,0,0.25,0.82
dataset/images/original/000000205282.jpg,dataset/images/processed/proc_000000205282.jpg,Increase the warmth considerably and give it a little more pop.,0,0.25,0.82
dataset/images/original/000000205282.jpg,dataset/images/processed/proc_000000205282.jpg,Warm up the colors a lot and subtly increase the contrast.,0,0.25,0.82
dataset/images/original/000000205289.jpg,dataset/images/processed/proc_000000205289.jpg,"Make the image brighter, add some contrast, and cool down the colors a bit.",0.966666667,0.95,-0.34
dataset/images/original/000000205289.jpg,dataset/images/processed/proc_000000205289.jpg,"I want this photo to be a bit lighter and more defined, can you also make the colors slightly cooler?",0.966666667,0.95,-0.34
dataset/images/original/000000205289.jpg,dataset/images/processed/proc_000000205289.jpg,"Increase the brightness and contrast, and give it a cooler tone.",0.966666667,0.95,-0.34
dataset/images/original/000000205289.jpg,dataset/images/processed/proc_000000205289.jpg,"Can you make it brighter and more vibrant, and adjust the white balance to be a little less warm?",0.966666667,0.95,-0.34
dataset/images/original/000000205289.jpg,dataset/images/processed/proc_000000205289.jpg,"Let's lighten it up, give it more pop, and shift the temperature towards blue.",0.966666667,0.95,-0.34
dataset/images/original/000000205324.jpg,dataset/images/processed/proc_000000205324.jpg,"Darken the image, reduce the contrast slightly, and warm up the colors a touch.",-0.666666667,-0.7,0.14
dataset/images/original/000000205324.jpg,dataset/images/processed/proc_000000205324.jpg,"I want this photo to be a bit darker and softer, with a slightly warmer feel.",-0.666666667,-0.7,0.14
dataset/images/original/000000205324.jpg,dataset/images/processed/proc_000000205324.jpg,"Can you lower the brightness and contrast, and make the temperature a little warmer?",-0.666666667,-0.7,0.14
dataset/images/original/000000205324.jpg,dataset/images/processed/proc_000000205324.jpg,"Dim the photo, take away some of the harshness, and give it a subtle warm glow.",-0.666666667,-0.7,0.14
dataset/images/original/000000205324.jpg,dataset/images/processed/proc_000000205324.jpg,"Make it darker, less contrasty, and add a touch of warmth.",-0.666666667,-0.7,0.14
dataset/images/original/000000205333.jpg,dataset/images/processed/proc_000000205333.jpg,"Make the photo a little darker, reduce the contrast just a touch, and cool down the tones.",-0.733333333,-0.35,-0.26
dataset/images/original/000000205333.jpg,dataset/images/processed/proc_000000205333.jpg,"I'd like to dim the image, soften it up slightly, and give it a cooler color cast.",-0.733333333,-0.35,-0.26
dataset/images/original/000000205333.jpg,dataset/images/processed/proc_000000205333.jpg,"Lower the brightness and the contrast, and shift the white balance to be cooler.",-0.733333333,-0.35,-0.26
dataset/images/original/000000205333.jpg,dataset/images/processed/proc_000000205333.jpg,"Can you make it a bit darker and less punchy, and give it a colder feel?",-0.733333333,-0.35,-0.26
dataset/images/original/000000205333.jpg,dataset/images/processed/proc_000000205333.jpg,"Let's underexpose it slightly, soften the edges, and make the colors a bit bluer.",-0.733333333,-0.35,-0.26
dataset/images/original/000000205401.jpg,dataset/images/processed/proc_000000205401.jpg,"Make the image a bit brighter, reduce the contrast, and make it much cooler.",0.466666667,-0.6,-0.5
dataset/images/original/000000205401.jpg,dataset/images/processed/proc_000000205401.jpg,"Lighten this photo, give it a softer look, and really cool down the color temperature.",0.466666667,-0.6,-0.5
dataset/images/original/000000205401.jpg,dataset/images/processed/proc_000000205401.jpg,"I want more brightness, less contrast, and a noticeably colder feel to the colors.",0.466666667,-0.6,-0.5
dataset/images/original/000000205401.jpg,dataset/images/processed/proc_000000205401.jpg,"Can you brighten it up, soften the shadows, and give it a strong blue tint?",0.466666667,-0.6,-0.5
dataset/images/original/000000205401.jpg,dataset/images/processed/proc_000000205401.jpg,"Let's add some light, flatten the contrast a little, and shift the temp way towards blue.",0.466666667,-0.6,-0.5
dataset/images/original/000000205514.jpg,dataset/images/processed/proc_000000205514.jpg,"Darken the image, add some contrast, and make it much warmer.",-0.733333333,0.9,0.34
dataset/images/original/000000205514.jpg,dataset/images/processed/proc_000000205514.jpg,"I'd like this photo to be a bit darker, more defined, and have a strong warm tone.",-0.733333333,0.9,0.34
dataset/images/original/000000205514.jpg,dataset/images/processed/proc_000000205514.jpg,"Lower the brightness, increase the contrast, and shift the white balance to be warmer.",-0.733333333,0.9,0.34
dataset/images/original/000000205514.jpg,dataset/images/processed/proc_000000205514.jpg,"Can you dim it down, make it pop, and give it a cozy, golden hour look?",-0.733333333,0.9,0.34
dataset/images/original/000000205514.jpg,dataset/images/processed/proc_000000205514.jpg,"Let's underexpose it slightly, make the colors more vibrant, and add a lot of warmth.",-0.733333333,0.9,0.34
dataset/images/original/000000205542.jpg,dataset/images/processed/proc_000000205542.jpg,"Could you make the image a little dimmer, but increase the contrast and warm up the colors slightly?",-0.733333333,0.55,0.92
dataset/images/original/000000205542.jpg,dataset/images/processed/proc_000000205542.jpg,"I'd like to pull back the brightness a bit, enhance the definition, and give it a warmer tone.",-0.733333333,0.55,0.92
dataset/images/original/000000205542.jpg,dataset/images/processed/proc_000000205542.jpg,"Let's go for a slightly darker, punchier look with a touch more warmth.",-0.733333333,0.55,0.92
dataset/images/original/000000205542.jpg,dataset/images/processed/proc_000000205542.jpg,"Can you reduce the exposure, make the blacks deeper and whites brighter, and add some warmth to the overall feel?",-0.733333333,0.55,0.92
dataset/images/original/000000205542.jpg,dataset/images/processed/proc_000000205542.jpg,"Dim the lights, make it more vibrant, and give it a warmer glow.",-0.733333333,0.55,0.92
dataset/images/original/000000205647.jpg,dataset/images/processed/proc_000000205647.jpg,"Please brighten it up just a touch, soften the contrast, and make it noticeably cooler.",0.2,-0.75,-0.74
dataset/images/original/000000205647.jpg,dataset/images/processed/proc_000000205647.jpg,"I want it a bit lighter, less intense in contrast, and with a cooler, bluer cast.",0.2,-0.75,-0.74
dataset/images/original/000000205647.jpg,dataset/images/processed/proc_000000205647.jpg,"Could you increase the exposure slightly, reduce the harshness, and give it a cool temperature?",0.2,-0.75,-0.74
dataset/images/original/000000205647.jpg,dataset/images/processed/proc_000000205647.jpg,"Let's make it a little brighter, mute the contrast, and introduce a significant cool tone.",0.2,-0.75,-0.74
dataset/images/original/000000205647.jpg,dataset/images/processed/proc_000000205647.jpg,"Lighten it a smidge, make the image a bit flatter, and lean towards a colder feel.",0.2,-0.75,-0.74
dataset/images/original/000000205776.jpg,dataset/images/processed/proc_000000205776.jpg,"Could you make the image considerably darker, keep the contrast almost as is, and really warm it up?",-0.8,0.1,0.92
dataset/images/original/000000205776.jpg,dataset/images/processed/proc_000000205776.jpg,"I'd like to greatly reduce the exposure, maintain the current level of contrast, and add a strong warm filter.",-0.8,0.1,0.92
dataset/images/original/000000205776.jpg,dataset/images/processed/proc_000000205776.jpg,"Let's dim it significantly, with a slight bump in contrast, and give it a rich, warm glow.",-0.8,0.1,0.92
dataset/images/original/000000205776.jpg,dataset/images/processed/proc_000000205776.jpg,"Make it a lot darker, nearly no change to the contrast, but add a lot of warmth.",-0.8,0.1,0.92
dataset/images/original/000000205776.jpg,dataset/images/processed/proc_000000205776.jpg,"Please darken the image quite a bit, keep the definition mostly the same, and make the colors much warmer.",-0.8,0.1,0.92
dataset/images/original/000000205834.jpg,dataset/images/processed/proc_000000205834.jpg,"Can you make the image a good deal darker, keep the contrast almost the same, and make it very cool?",-0.6,-0.1,-0.88
dataset/images/original/000000205834.jpg,dataset/images/processed/proc_000000205834.jpg,"I'd like to dim the overall brightness, barely touch the contrast, and push the temperature significantly towards blue.",-0.6,-0.1,-0.88
dataset/images/original/000000205834.jpg,dataset/images/processed/proc_000000205834.jpg,"Let's go darker, maintain the existing contrast, and give it a strong, cold tone.",-0.6,-0.1,-0.88
dataset/images/original/000000205834.jpg,dataset/images/processed/proc_000000205834.jpg,"Reduce the exposure by a fair amount, make the contrast just a tiny bit softer, and apply a very cool color shift.",-0.6,-0.1,-0.88
dataset/images/original/000000205834.jpg,dataset/images/processed/proc_000000205834.jpg,"Make it darker, mostly keep the contrast, and give it a very chilly, blue look.",-0.6,-0.1,-0.88
dataset/images/original/000000206025.jpg,dataset/images/processed/proc_000000206025.jpg,"Please make the image much brighter, increase the contrast just a little, and give it a cooler feel.",0.766666667,0.4,-0.44
dataset/images/original/000000206025.jpg,dataset/images/processed/proc_000000206025.jpg,"I want to really boost the exposure, add a bit more definition, and make the colors a bit colder.",0.766666667,0.4,-0.44
dataset/images/original/000000206025.jpg,dataset/images/processed/proc_000000206025.jpg,"Could you significantly lighten it, make the image a bit punchier, and cool down the tones?",0.766666667,0.4,-0.44
dataset/images/original/000000206025.jpg,dataset/images/processed/proc_000000206025.jpg,"Let's brighten it up quite a bit, with a slight increase in contrast, and lean towards a cooler temperature.",0.766666667,0.4,-0.44
