original_img_path,processed_img_path,label_brightness,label_contrast,label_temp,instruction
dataset/images/original/000000195842.jpg,dataset/images/processed/proc_000000195842.jpg,0.16,0.09,24,"['Warm up the image quite a bit, and make it a little brighter.', 'Could we make it much warmer, and slightly brighter with just a touch more definition?', 'I want a strong warm tone, and a moderate increase in brightness.', 'Brighten it up a little and give it a really warm, inviting look.', 'Pump up the warmth considerably, and just a subtle boost to brightness and contrast.']"
dataset/images/original/000000195918.jpg,dataset/images/processed/proc_000000195918.jpg,0.29,0.2,-38,"['Make it much brighter and super cool, with a good amount of contrast.', 'I need this image to be really bright, very cool, and have strong contrast.', 'Give it a dramatic bright and cool look, with enhanced contrast.', 'Boost the brightness a lot, make it very blue, and give it more punch.', ""I'm looking for a very bright, icy-cool feel with a strong contrast increase.""]"
dataset/images/original/000000196009.jpg,dataset/images/processed/proc_000000196009.jpg,0.03,0.04,-28,"[""Could you just cool it down significantly, don't change brightness/contrast much."", 'I want a very strong cool effect, with only a tiny adjustment to brightness and contrast.', 'Give it a really strong cool cast, keep the other settings almost neutral.', 'Make it much cooler, but only slightly brighter and with a little more definition.', 'A big cool shift, with minimal brightness and contrast adjustments.']"
dataset/images/original/000000196141.jpg,dataset/images/processed/proc_000000196141.jpg,-0.09,0.19,32,"['Make it slightly darker, more vibrant, and warmer.', 'Can you give it a bit more pop, warm up the colors, and dim it just a touch?', ""I'd like it to feel more dramatic and cozy, with a slight decrease in brightness."", 'Increase the contrast and temperature, and subtly reduce the brightness.', 'Sharpen the colors, add warmth, and make it a little less bright.']"
dataset/images/original/000000196185.jpg,dataset/images/processed/proc_000000196185.jpg,-0.11,0.02,-43,"['Cool it down a lot, make it a bit darker, and keep the contrast neutral.', ""Give it a very cold, slightly darker feel, don't touch the contrast much."", 'I want a crisp, blue tone with a subtle reduction in brightness.', 'Decrease the temperature significantly and darken it a little, leaving contrast mostly as is.', 'Make the image much cooler and a touch less bright, without affecting contrast.']"
dataset/images/original/000000196442.jpg,dataset/images/processed/proc_000000196442.jpg,-0.21,-0.16,46,"['Darken it considerably, soften the contrast, and make it very warm.', ""I'd like a very deep, muted, and highly warm aesthetic."", 'Give it a dreamy, low-light, golden-hour feel with reduced contrast.', 'Bring down the brightness and contrast quite a bit, then boost the warmth strongly.', 'Make it significantly darker, softer, and much more golden in tone.']"
dataset/images/original/000000196754.jpg,dataset/images/processed/proc_000000196754.jpg,0.03,-0.19,16,"['Soften the contrast considerably, add a slight warmth, and keep brightness stable.', ""Give it a faded, slightly vintage look with a touch of warmth, don't change brightness much."", 'Reduce the contrast quite a bit and warm it up slightly, leaving the exposure.', 'I want it to look less harsh with a softer feel and a hint of golden light.', 'Slightly warmer and much less contrasty, almost no change to brightness.']"
dataset/images/original/000000196759.jpg,dataset/images/processed/proc_000000196759.jpg,0.17,-0.08,-3,"['Brighten it up, make it a little softer, and keep the temperature neutral.', 'Lift the shadows, reduce contrast slightly, and maintain natural colors.', 'I want it brighter, with just a touch less harshness, and no significant color shift.', 'Increase the overall brightness, soften the image slightly, and keep the white balance as is.', 'Make it brighter and a bit gentler, without altering the color temperature noticeably.']"
dataset/images/original/000000196843.jpg,dataset/images/processed/proc_000000196843.jpg,-0.29,0.11,43,"['Could you make this image a bit darker, add a touch of contrast, and warm up the colors considerably?', ""I'd like to dim the photo down, give it a subtle pop, and push the temperature towards a warmer, more inviting look."", 'Reduce the brightness quite a bit, enhance the contrast slightly, and give it a much warmer, sun-kissed feel.', 'Take down the exposure noticeably, make the details stand out a touch more, and infuse a strong warm glow.', 'Darken the image significantly, boost the contrast just a little, and give it that golden hour warmth.']"
dataset/images/original/000000197004.jpg,dataset/images/processed/proc_000000197004.jpg,0,-0.13,-44,"['Keep the brightness as is, but I want a slightly softer, less contrasted look, and make it much cooler, almost icy.', ""Don't touch the brightness, reduce the contrast a bit for a gentler feel, and give it a strong cool, bluish tint."", 'Maintain current brightness, subtly lower the contrast, and dramatically shift the colors to a cooler spectrum.', 'Leave the light levels, soften the image by decreasing contrast slightly, and make it significantly colder in tone.', 'No brightness changes, just a minor contrast reduction and a very noticeable shift towards cool, blue hues.']"
dataset/images/original/000000197022.jpg,dataset/images/processed/proc_000000197022.jpg,0.12,0.17,46,"['Make it a little brighter and more vibrant, and give it a really warm, golden feel.', 'Could you subtly brighten this, boost the contrast moderately, and infuse a strong, almost sunset-like warmth?', ""I'd like to lift the brightness a touch, make the image pop with more contrast, and give it a very warm, inviting glow."", 'Increase the brightness slightly, enhance the colors and details with more contrast, and shift the temperature to a distinctly warm, sunny tone.', ""Just a bit brighter, more punchy contrast, and let's go for a strong warm, almost amber feel.""]"
dataset/images/original/000000197388.jpg,dataset/images/processed/proc_000000197388.jpg,-0.13,0.14,-34,"['Make it slightly darker, add a good amount of contrast, and give it a crisp, cool feel.', 'Could you dim the image a touch, make the details sharper with more contrast, and cool down the overall tone significantly?', 'I want to lower the brightness a bit, enhance the contrast for more definition, and shift the temperature to a noticeable cool, almost dramatic blue.', 'Reduce the exposure subtly, make the colors and edges stand out more, and give it a strong cool, wintery vibe.', 'A little darker please, increase the contrast for a bolder look, and make it considerably cooler.']"
dataset/images/original/000000197528.jpg,dataset/images/processed/proc_000000197528.jpg,0.12,0.11,7,"['Just a touch brighter, a little more contrast, and a very subtle hint of warmth.', 'Can you slightly brighten the image, give it a gentle contrast boost, and add just a tiny bit of warmth?', ""I'd like to lift the brightness a bit, make the details slightly more defined, and warm it up ever so slightly."", 'Give it a little more light, a bit more subtle pop, and a natural, barely-there warmth.', 'A slight brightness increase, a minor contrast enhancement, and just a very gentle shift towards warmer tones.']"
dataset/images/original/000000197658.jpg,dataset/images/processed/proc_000000197658.jpg,-0.04,0.17,-17,"['Could you make the colors pop a bit more and cool it down slightly?', ""I'd like it to feel a little more dramatic with a cooler tone."", 'Enhance the contrast and give it a subtle blue tint.', 'Make the image slightly punchier and a touch cooler.', 'Just a touch darker, more defined, and with a cooler cast.']"
dataset/images/original/000000197796.jpg,dataset/images/processed/proc_000000197796.jpg,-0.16,0.2,5,"['Make the colors really vibrant and the image a bit darker.', 'I want this to feel much more impactful, with deeper shadows.', 'Could you add a lot more contrast and make it a little less bright?', 'Give it a rich, dramatic feel, pulling back the light a bit.', 'Boost the contrast significantly and slightly darken the overall image.']"
dataset/images/original/000000197870.jpg,dataset/images/processed/proc_000000197870.jpg,0.15,-0.17,-39,"['Brighten it up a lot and make it feel soft and icy.', ""I'm looking for a dreamy, desaturated blue look."", 'Could you make it much brighter, with less harsh edges, and very cool?', 'Give it a very cold, almost vintage pastel blue vibe, and make it brighter.', 'Lighten the image, reduce the contrast for a softer feel, and add a strong cool tone.']"
dataset/images/original/000000198489.jpg,dataset/images/processed/proc_000000198489.jpg,0.22,0.03,10,"['Make it much brighter and give it a sunnier, warmer feel.', ""I'd like it to look really bright and inviting, with a touch of warmth."", 'Brighten the whole image significantly and add a golden glow.', 'Can you open up the shadows and warm up the tones?', 'Give it a vibrant, bright, and slightly warmer look.']"
dataset/images/original/000000198510.jpg,dataset/images/processed/proc_000000198510.jpg,0.25,0.13,22,"['Make it super bright, vivid, and warm, like a perfect sunny day.', 'I want this to absolutely glow with warmth and brightness.', 'Could you make it extremely bright, punchy, and give it a strong golden hour feel?', 'Really brighten it, make the colors pop, and add a lot of warmth.', 'Give it a very luminous, high-contrast, and significantly warmer look.']"
dataset/images/original/000000198641.jpg,dataset/images/processed/proc_000000198641.jpg,-0.19,0.13,-41,"['Make it a bit darker but with more pop, and give it a cooler tone.', 'Dim the light slightly, boost the contrast, and make it look colder.', 'Reduce the brightness a little, sharpen the definition, and cool down the colors.', 'I want it a bit less bright, a little more vivid, and leaning towards blue.', 'Darken it just a touch, add some contrast, and shift the white balance to cool.']"
dataset/images/original/000000198805.jpg,dataset/images/processed/proc_000000198805.jpg,0.02,-0.17,-49,"['Soften the image dramatically with a very cool blue tint.', 'Reduce the contrast significantly and make the colors very cold.', 'Give it a muted, less contrasty look and a strong blue cast.', ""I'd like a very desaturated, dreamy feel with an icy blue tone."", 'Take away a lot of the harshness, and make it look really cold and bluish.']"
dataset/images/original/000000198915.jpg,dataset/images/processed/proc_000000198915.jpg,0.11,0.06,-35,"['Brighten it up a little, add a touch of contrast, and make it slightly cooler.', 'Lift the exposure a bit, give it a subtle pop, and remove some warmth.', 'Make it a bit brighter and sharper, with a cooler white balance.', 'I want it slightly brighter and more defined, with a gentle cool shift.', 'Lighten the image a touch, enhance the details slightly, and cool it down.']"
dataset/images/original/000000198928.jpg,dataset/images/processed/proc_000000198928.jpg,-0.09,-0.2,16,"['Darken it slightly, make it much softer, and add a touch of warmth.', 'Reduce the brightness a bit, severely lower the contrast, and warm it up slightly.', 'I want a dimly lit, hazy look with a gentle warm glow.', 'Take some light out, soften the image a lot, and make it a tiny bit warmer.', 'Give it a muted, less dramatic feel with a subtle warm tone and reduced brightness.']"
dataset/images/original/000000198960.jpg,dataset/images/processed/proc_000000198960.jpg,0.27,-0.19,40,"['Make it much brighter, very soft, and significantly warmer.', 'Overexpose it a fair amount, reduce the contrast heavily, and give it a strong warm cast.', 'I want a very light, faded look with lots of warmth.', 'Brighten it dramatically, take out a lot of the contrast, and make it quite golden.', 'Give it a dreamy, high-key look with a strong vintage warm tone and reduced definition.']"
dataset/images/original/000000199055.jpg,dataset/images/processed/proc_000000199055.jpg,0.28,-0.11,-15,"['Make the image a bit brighter, soften the shadows, and give it a slightly cooler feel.', 'Can you lighten it up, reduce the harshness, and add a touch of blue?', ""I'd like it to be a bit more luminous, with less defined edges, and a cooler tone overall."", 'Increase the brightness slightly, lower the contrast just a little, and cool down the color temperature.', 'Brighten the scene, make the differences between light and dark less stark, and introduce a subtle cool cast.']"
dataset/images/original/000000199236.jpg,dataset/images/processed/proc_000000199236.jpg,-0.09,-0.17,-45,"['Could you make it a bit darker, soften the contrast quite a bit, and make it much cooler?', 'Dim the image slightly, really mute the harshness, and give it a strong blue tint.', ""I'd like it to be a little less bright, with significantly reduced contrast, and a very cold color palette."", 'Darken it just a touch, make the contrast much softer, and shift the colors towards a very cool blue.', 'Give it a slightly darker appearance, really smooth out the highlights and shadows, and apply a strong cool filter.']"
dataset/images/original/000000199310.jpg,dataset/images/processed/proc_000000199310.jpg,-0.26,-0.05,49,"['Make the image much darker, slightly soften the contrast, and add a lot of warmth.', 'Can you dim it down quite a bit, very subtly reduce the contrast, and give it a very warm, golden glow?', ""I'd like a significantly darker image, with just a hint of contrast reduction, and a strong warm, inviting feel."", 'Reduce the brightness considerably, ease the contrast almost imperceptibly, and make it very much warmer.', 'Create a much moodier, darker scene, with minimal contrast adjustment, and a strong yellow/orange hue.']"
dataset/images/original/000000199395.jpg,dataset/images/processed/proc_000000199395.jpg,-0.2,-0.02,6,"['Make it a bit darker, keep the contrast almost the same, and add a very subtle warmth.', ""Could you dim the lights a bit, don't change the contrast much, and give it just a tiny bit more yellow?"", 'I want it darker, pretty much the same contrast, but with a slight touch of warmth.', 'Reduce the brightness moderately, maintain the current contrast, and introduce a very gentle warm tone.', 'Darken the image, leaving the contrast almost untouched, and apply a hint of warmth.']"
dataset/images/original/000000199442.jpg,dataset/images/processed/proc_000000199442.jpg,-0.08,0.15,-10,"['Make it slightly darker, increase the contrast a fair bit, and cool it down a little.', 'Can you dim it just a touch, make the colors pop more, and add a subtle cool filter?', ""I'd like it to be a bit less bright, with more definition between light and dark, and a hint of blue."", 'Reduce the brightness slightly, give it more punch with increased contrast, and make it marginally cooler.', 'Darken it minimally, boost the contrast moderately, and shift the color temperature towards cool a bit.']"
dataset/images/original/000000199551.jpg,dataset/images/processed/proc_000000199551.jpg,-0.11,-0.14,-12,"['Make it a little darker and cooler, please.', 'Can you give it a slightly desaturated, cool look?', 'I want it to be a bit more muted and have a cooler tone.', 'Reduce the brightness and make the colors a bit colder.', 'Tone down the overall light and shift it slightly towards blue.']"
dataset/images/original/000000199681.jpg,dataset/images/processed/proc_000000199681.jpg,0.03,0.01,38,"['Warm up the image, make it feel sunnier.', 'Give it a golden hour glow, please.', 'Can you make the picture feel a lot warmer?', 'Increase the temperature significantly for a warm effect.', ""I'd like it much warmer, with a slightly brighter feel.""]"
dataset/images/original/000000199771.jpg,dataset/images/processed/proc_000000199771.jpg,0.14,0.08,-1,"['Brighten it up a lot and make it pop more.', 'Increase the overall brightness and a touch of contrast.', 'Can you make the image much brighter and more vivid?', 'I want it significantly brighter, just a bit more defined.', 'Lighten the photo considerably, and give it a slight punch.']"
dataset/images/original/000000199977.jpg,dataset/images/processed/proc_000000199977.jpg,0.01,-0.03,-28,"['Give it a strong cool tone, make it more serene.', ""I'd like it much cooler, almost frosty looking."", 'Shift the white balance heavily towards blue, please.', 'Make the image much colder, with softer contrast.', 'Cool down the colors a lot, make it less vibrant.']"
dataset/images/original/000000200152.jpg,dataset/images/processed/proc_000000200152.jpg,-0.16,0.01,25,"['Make it darker but with a warm, cozy feel.', 'I want a deep, warm tone, make it much dimmer.', 'Can you create a dramatic, warm shadow effect?', 'Significantly darken the image and add warmth.', 'Give it a darker, richer, and warmer atmosphere.']"
dataset/images/original/000000200162.jpg,dataset/images/processed/proc_000000200162.jpg,0.27,0.04,43,"['Make it a bit brighter and give it a nice warm glow.', 'Could you warm up the photo and make it slightly more vibrant?', 'I want a warmer feel, just a touch brighter, and maybe a tiny bit more pop.', ""Let's brighten it up a little and make it look like a sunny afternoon."", 'Increase the warmth and overall brightness, keeping the contrast subtle.']"
dataset/images/original/000000200252.jpg,dataset/images/processed/proc_000000200252.jpg,0.27,-0.11,18,"['Brighten the image and soften the contrast a bit.', 'Give it a slightly brighter, less harsh look with a touch of warmth.', 'Make it brighter, reduce the intensity of the shadows, and add a subtle warm tint.', ""I'd like it brighter and a little softer, with just a hint of a warmer tone."", 'Can you lift the brightness and gently decrease the contrast, while adding some warmth?']"
dataset/images/original/000000200421.jpg,dataset/images/processed/proc_000000200421.jpg,0.23,-0.02,48,"['Make it much warmer, a little brighter, and keep the contrast natural.', 'I want a very warm, slightly brighter look, without making it too contrasty.', 'Can you add a strong warm filter and brighten it up slightly?', ""Let's make it brighter with a beautiful warm, golden hour feel."", 'Give me a very warm, radiant look, with a gentle boost in brightness.']"
dataset/images/original/000000200667.jpg,dataset/images/processed/proc_000000200667.jpg,0.07,-0.14,-43,"['Make it much cooler, soft, and slightly muted.', 'I want a cool, dreamy look with low contrast.', 'Give it a strong blue tint, make it softer, and slightly brighten it.', 'Can you create a really cool, subdued, almost ethereal feel?', 'Cool it down significantly and make the colors less harsh.']"
dataset/images/original/000000200839.jpg,dataset/images/processed/proc_000000200839.jpg,-0.07,0.17,-22,"['Give it a moodier, more dramatic feel with cooler tones.', 'I want more punch, a bit darker, and a cooler aesthetic.', 'Can you increase the contrast, darken it slightly, and cool down the colors?', 'Make it more vivid and intense, with a slight cool shift and a touch darker.', 'Punch up the contrast and give it a crisp, slightly darker, cool look.']"
dataset/images/original/000000200961.jpg,dataset/images/processed/proc_000000200961.jpg,0.2,0.12,-26,"['Could you make this photo a bit brighter and give it a cooler look?', 'I want to lift the shadows slightly and cool down the color temperature.', 'Brighten it up a little, add some subtle contrast, and make it less warm.', 'Increase the exposure a bit and give it a more refreshing, cool tone.', 'Make the image slightly brighter and crisper, with a cooler cast.']"
dataset/images/original/000000201025.jpg,dataset/images/processed/proc_000000201025.jpg,-0.14,0.05,5,"['Can we make the photo a bit darker but still keep some definition?', 'Lower the exposure a little, add just a touch of contrast, and keep the warmth mostly as is.', 'Deepen the shadows and make it slightly less bright, with a hint of warmth.', ""I'd like it to be a bit darker overall, with a small contrast boost."", ""Reduce the brightness a bit, make it subtly more defined, and don't change the color much.""]"
dataset/images/original/000000201072.jpg,dataset/images/processed/proc_000000201072.jpg,0.29,0.1,42,"['Make this photo much brighter and give it a really warm, golden feel.', 'I want to significantly brighten the image and add a strong warm glow.', 'Increase the exposure quite a lot, enhance the contrast subtly, and make it much warmer.', 'Could you make it much lighter and infuse it with a lot more warmth?', 'Brighten it considerably, give it a little more pop, and make the colors much warmer.']"
dataset/images/original/000000201148.jpg,dataset/images/processed/proc_000000201148.jpg,-0.18,-0.1,-50,"['Make it significantly darker, flatter, and much cooler, almost cinematic.', 'I want to reduce the brightness, soften the contrast, and make it very cold.', 'Lower the exposure, reduce the harshness, and give it a strong blue tint.', 'Darken the image, decrease the contrast for a softer look, and make it very chilly.', 'Can you make it quite a bit darker, less punchy, and give it a very strong cool tone?']"
dataset/images/original/000000201418.jpg,dataset/images/processed/proc_000000201418.jpg,0.19,-0.17,14,"['Brighten this photo, make the contrast softer, and give it a gentle warmth.', ""I'd like it to look a bit brighter, less harsh, and slightly warmer overall."", 'Lift the shadows, reduce the contrast for a softer feel, and add a touch of warmth.', 'Make the image brighter and more diffused, with a subtle warm glow.', 'Can you lighten it up, flatten the contrast a bit, and make it a little warmer?']"
dataset/images/original/000000201426.jpg,dataset/images/processed/proc_000000201426.jpg,0.14,-0.14,-24,"['Can you make this a bit brighter, less harsh, and give it a cooler tone?', ""I'd like to lighten the image, soften the edges, and make the colors a little crisper."", 'Brighten it up, reduce some of the contrast, and introduce a slight blue tint.', 'Could we get a brighter, more subdued feel with a touch of coolness?', 'Increase the exposure, make the shadows less intense, and shift the white balance to a cooler setting.']"
dataset/images/original/000000201646.jpg,dataset/images/processed/proc_000000201646.jpg,-0.05,0.19,-22,"['Make it slightly darker, more impactful, and with a cooler cast.', 'I need the image to have a bit more pop, slightly less bright, and feel a little colder.', 'Darken the overall shot just a touch, really make the colors stand out, and cool down the tones.', 'Give it more contrast, slightly dim the light, and push the temperature towards blue.', 'A darker, punchier look with a hint of a cool blue aesthetic, please.']"
dataset/images/original/000000201676.jpg,dataset/images/processed/proc_000000201676.jpg,-0.09,0.02,13,"['Could you make it just a bit darker and slightly warmer?', ""I'd like to slightly decrease the brightness and add a subtle warmth to the picture."", 'Dim it down a little, but give it a warmer, more inviting feel.', ""Just a touch darker, and let's add a gentle warm glow."", 'Reduce the overall light slightly and introduce a subtle yellow hue.']"
dataset/images/original/000000201775.jpg,dataset/images/processed/proc_000000201775.jpg,0.19,-0.17,9,"[""Let's brighten this significantly, soften the contrast, and add a hint of warmth."", 'I want the image to be much lighter, with a less dramatic feel, and a touch of golden hour.', 'Increase the exposure a lot, make it less contrasty, and warm it up slightly.', 'Brighten it right up, make it feel flatter, and give it a gentle warm glow.', 'Could you make it considerably brighter, reduce the overall intensity, and add a little warmth?']"
dataset/images/original/000000201934.jpg,dataset/images/processed/proc_000000201934.jpg,0.14,-0.11,-7,"['Brighten it up, soften the harshness a bit, and add a very subtle cool tone.', 'I need the image to be brighter, a touch less intense in contrast, and have a hint of coolness.', 'Increase the brightness, reduce the contrast slightly, and make it just a tiny bit cooler.', 'Make it lighter, give it a softer feel, and add a very slight blue tint.', 'Could you make the picture brighter, a little less dramatic, and just perceptibly cooler?']"
dataset/images/original/000000202001.jpg,dataset/images/processed/proc_000000202001.jpg,0.08,0.03,50,"['Could you make the image a little brighter and add some warmth?', 'I want it to feel sunnier, with a slight lift in exposure.', 'Give it a golden hour glow, make it a touch more vibrant.', 'Increase the light and add a warm, inviting tone.', 'Brighten it up slightly and make the colors a bit warmer and more lively.']"
dataset/images/original/000000202228.jpg,dataset/images/processed/proc_000000202228.jpg,-0.21,0.1,2,"['Make it significantly darker, but with more pop.', ""I'd like a dramatic, moody feel with deep shadows."", 'Can you reduce the overall brightness and enhance the contrast?', 'Give it a punchier, darker look.', 'Dim the lights a lot, and make the details stand out more.']"
dataset/images/original/000000202339.jpg,dataset/images/processed/proc_000000202339.jpg,-0.09,-0.05,25,"['Make it a little softer and warmer, please.', 'I want a more mellow, slightly desaturated, and cozy feel.', 'Could you reduce the harshness and add a bit of an amber tint?', 'Give it a slightly subdued and warmer, almost vintage look.', 'Tone down the brightness and contrast slightly, and warm up the colors.']"
dataset/images/original/000000202445.jpg,dataset/images/processed/proc_000000202445.jpg,-0.16,-0.05,48,"[""I'm looking for a muted sunset effect, quite warm but not too bright."", 'Make it darker and softer, with a very strong golden hue.', 'Give it a rich, warm, and somewhat dramatic evening glow.', 'Subdue the scene, make it less harsh, and significantly warmer.', 'Could you add a deep amber warmth and reduce the overall intensity?']"
dataset/images/original/000000203095.jpg,dataset/images/processed/proc_000000203095.jpg,-0.18,-0.09,-49,"['Make it much colder and darker, with a muted feel.', 'I want a bleak, icy look with lower saturation.', 'Could you give it a very strong blue tint, making it darker and less vibrant?', 'Give it a winter morning vibe, very cool and subdued.', 'Darken the image, flatten the colors a bit, and shift it to a very cool, blue tone.']"
dataset/images/original/000000203294.jpg,dataset/images/processed/proc_000000203294.jpg,0.02,0.1,-9,"['Can you just give it a little more pop and make it a touch cooler?', 'I want it slightly brighter and more defined, with a hint of blue.', ""Let's add a bit of crispness and cool down the tones just a tiny bit."", 'Make the colors stand out a bit more, and give it a subtle cool feel.', 'Just a small increase in brightness and contrast, and make it a touch less warm.']"
dataset/images/original/000000203317.jpg,dataset/images/processed/proc_000000203317.jpg,-0.1,-0.14,-17,"['Make it a bit darker and more subdued, leaning towards blue.', 'Can we make it look moodier, darker, and cooler overall?', ""I'd like to decrease the brightness and contrast, and really push the blues."", 'Give it a darker, flatter look with a stronger cool tint.', 'Reduce the light and soften the hard edges, giving it a cold atmospheric feel.']"
dataset/images/original/000000203389.jpg,dataset/images/processed/proc_000000203389.jpg,0.05,0.01,13,"['Just a subtle warmth and a tiny bit brighter.', 'I want to warm it up a good amount, but keep the contrast pretty much the same.', 'Give it a slightly sunny feel, without much change to the punchiness.', 'Can you add a touch of brightness and make it noticeably warmer?', 'A little bit brighter and much warmer, please.']"
dataset/images/original/000000203488.jpg,dataset/images/processed/proc_000000203488.jpg,0.06,-0.18,-43,"['I want it to look very ethereal and cold, almost washed out but brighter.', 'Can you make it extremely desaturated and icy blue, but not dark?', 'Give it a very flat, bright, and intensely cool, almost frozen look.', 'Create a bright, dreamlike, and profoundly cold atmosphere.', 'Make it look really stark and cold, very little contrast but still light.']"
dataset/images/original/000000203546.jpg,dataset/images/processed/proc_000000203546.jpg,0.15,-0.14,16,"[""Let's make it much brighter, softer, and warmer, like a hazy morning."", 'I want a bright, airy, and gentle warm glow.', 'Can you make it quite bright, less harsh, and bring in some warmth?', 'Give it a very soft, bright, and inviting warm look.', 'Brighten it up a lot, soften the details, and make it feel toastier.']"
dataset/images/original/000000203580.jpg,dataset/images/processed/proc_000000203580.jpg,-0.27,0.1,15,"['Make it a bit darker, add some contrast, and give it a touch of warmth.', 'Can you dim the image, punch up the colors slightly, and make it a little warmer?', ""I'd like it darker overall, with a subtle increase in contrast and a hint of warmth."", 'Reduce the brightness quite a bit, enhance the contrast a little, and warm it up slightly.', 'Could you make this photo darker, give it a bit more pop, and a slight warm glow?']"
dataset/images/original/000000203629.jpg,dataset/images/processed/proc_000000203629.jpg,0.15,-0.02,-49,"['Brighten this up, but keep the contrast pretty much the same, and make it much cooler.', 'I want it brighter, maybe slightly less contrast, and definitely a strong cool tone.', 'Increase the brightness, barely touch the contrast, and give it a significant cool blue feel.', 'Make the photo brighter, soften the contrast just a hair, and cool down the colors a lot.', 'Could you lighten it up, keep the contrast almost neutral, and apply a strong cool filter?']"
dataset/images/original/000000203639.jpg,dataset/images/processed/proc_000000203639.jpg,0.02,-0.09,28,"['Warm it up quite a bit, soften the contrast, and just barely touch the brightness.', 'Give it a warm glow, reduce the contrast slightly, and leave the brightness almost as is.', ""I'd like a noticeably warmer look, with a slight decrease in contrast and minimal brightness adjustment."", ""Can you make it warmer, make the blacks a bit softer, and don't really change the brightness?"", 'Add warmth, reduce the overall contrast a bit, and a very slight brighten if possible.']"
dataset/images/original/000000203864.jpg,dataset/images/processed/proc_000000203864.jpg,0.23,0.2,-32,"['Make it much brighter, increase the contrast significantly, and give it a cool tone.', 'I want this photo to pop more with more brightness and contrast, and make it cooler.', 'Can you really lighten it, enhance the contrast a good amount, and cool down the colors?', 'Give it a brighter, more punchy look with noticeable contrast, and a cool blue cast.', 'Boost the brightness and contrast quite a bit, and push the temperature towards blue.']"
dataset/images/original/000000203931.jpg,dataset/images/processed/proc_000000203931.jpg,-0.02,-0.12,41,"['Warm it up significantly, soften the contrast quite a bit, and keep the brightness almost the same.', ""I'd like a strong warm feel, with reduced contrast, and a minimal change to brightness."", ""Can you make it much warmer, a bit less contrasty, and don't really touch the brightness?"", 'Give it a very warm, soft look by increasing temperature a lot and lowering contrast.', 'Add a strong warm filter, dial down the contrast, and just slightly darken it.']"
dataset/images/original/000000204186.jpg,dataset/images/processed/proc_000000204186.jpg,0.24,-0.01,-50,"['Can you make this photo much brighter and give it a cooler tone?', ""I'd like it to be significantly brighter and bluer, please."", ""Let's lighten it up a lot and make the colors feel colder."", 'Increase the brightness quite a bit and shift the colors towards blue.', 'Brighten the image considerably and cool down the overall feel.']"
dataset/images/original/000000204329.jpg,dataset/images/processed/proc_000000204329.jpg,0.2,0.17,-46,"['Make it brighter, more vibrant, and cooler.', 'I want this photo to pop more, be brighter, and have a cooler tint.', 'Can you brighten it up, add more contrast, and reduce the warmth?', 'Give it a punchier look, a bit brighter, and with a colder color balance.', 'Increase the brightness and contrast, and make the blues stand out more.']"
dataset/images/original/000000204871.jpg,dataset/images/processed/proc_000000204871.jpg,0.14,-0.15,18,"['Brighten it up, make it a bit softer, and add some warmth.', ""I'd like a brighter, slightly flatter, and warmer look."", 'Can you lighten the image, reduce its harshness, and give it a warmer glow?', 'Make it a little brighter, less contrasty, and with a warmer color.', 'Give it a more illuminated, mellow, and cozier feel.']"
dataset/images/original/000000205105.jpg,dataset/images/processed/proc_000000205105.jpg,-0.07,-0.04,8,"['Just a touch darker, a little softer, and subtly warmer.', 'Slightly darken the image, ease the contrast, and add a hint of warmth.', 'Could you make it just a little less bright and less punchy, with a very slight warmth?', ""I'd like a very subtle adjustment: slightly darker, a bit softer, and a touch warmer."", 'Give it a tiny bit less light, a softer contrast, and a fractional amount of warmth.']"
dataset/images/original/000000205282.jpg,dataset/images/processed/proc_000000205282.jpg,0,0.05,41,"['Make it significantly warmer and a little more punchy.', 'Can you add a lot of warmth and just a bit more contrast?', 'I want this image to feel much cozier and have a slight boost in contrast.', 'Increase the warmth considerably and give it a little more pop.', 'Warm up the colors a lot and subtly increase the contrast.']"
dataset/images/original/000000205289.jpg,dataset/images/processed/proc_000000205289.jpg,0.29,0.19,-17,"['Make the image brighter, add some contrast, and cool down the colors a bit.', 'I want this photo to be a bit lighter and more defined, can you also make the colors slightly cooler?', 'Increase the brightness and contrast, and give it a cooler tone.', 'Can you make it brighter and more vibrant, and adjust the white balance to be a little less warm?', ""Let's lighten it up, give it more pop, and shift the temperature towards blue.""]"
dataset/images/original/000000205324.jpg,dataset/images/processed/proc_000000205324.jpg,-0.2,-0.14,7,"['Darken the image, reduce the contrast slightly, and warm up the colors a touch.', 'I want this photo to be a bit darker and softer, with a slightly warmer feel.', 'Can you lower the brightness and contrast, and make the temperature a little warmer?', 'Dim the photo, take away some of the harshness, and give it a subtle warm glow.', 'Make it darker, less contrasty, and add a touch of warmth.']"
dataset/images/original/000000205333.jpg,dataset/images/processed/proc_000000205333.jpg,-0.22,-0.07,-13,"['Make the photo a little darker, reduce the contrast just a touch, and cool down the tones.', ""I'd like to dim the image, soften it up slightly, and give it a cooler color cast."", 'Lower the brightness and the contrast, and shift the white balance to be cooler.', 'Can you make it a bit darker and less punchy, and give it a colder feel?', ""Let's underexpose it slightly, soften the edges, and make the colors a bit bluer.""]"
